Filename,"Relative Frequency of NOUN (per 10,000 words)","Relative Frequency of VERB (per 10,000 words)","Relative Frequency of ADJ (per 10,000 words)","Relative Frequency of ADV (per 10,000 words)",Unique PER,Unique LOC,Unique ORG
0140.c1.txt,1573.5833673053403,933.5507541785569,472.89033836119035,403.58744394618833,0,0,0
0165.c1.txt,1742.4857839155159,816.4094232331438,580.8285946385053,284.3216896831844,0,0,0
0200.c1.txt,1177.6547559134374,1021.6406643180674,649.2199295420231,508.30397584297936,0,0,0
0219.c1.txt,1379.3103448275863,974.8010610079576,563.6604774535809,484.0848806366048,0,0,0
0238.c1.txt,1092.8961748633878,1163.1537861046058,398.12646370023424,288.8368462138954,0,0,0
0501.c1.txt,1231.933929800413,1025.4645560908466,461.11493461803167,426.70337233310397,0,0,0
0502.c1.txt,1321.8390804597702,1219.6679438058748,434.2273307790549,408.6845466155811,0,0,0
